Last changed by,Oper. System Status,Order,Order Type,Activity,Operation WorkCenter,Operation short text,Description,Functional Location,Number of workers,planned Work,Actual work,Total planned costs,Total actual costs,Scheduled finish,Scheduled start
GBSSZ2,CNF  ICHA QMDA TECO,62739415,72FP,0020,NEL-O2,(5) FLEXIBLE HOSE REPLACEMENT,(5) N2-S23 FLEX HOSE REPLACE CLASS 4,GB.NEL.A0101023-PC005,1,8,8,"2,462.50","2,693.48",10/12/2023,10/11/2023
GBSSZ2,CNF  TECO,62739415,72FP,0030,NEL-O2,(5) DE-ISOLATE UNIT,(5) N2-S23 FLEX HOSE REPLACE CLASS 4,GB.NEL.A0101023-PC005,1,1,1,"2,462.50","2,693.48",10/12/2023,10/11/2023
GBPPBC,CNF  TECO,62802384,72FC,0010,NEL-E0-2,TJB-7520-173: Replace JB and fix to brac,Replace JB TJB-7520-173 and fix lugs bro,GB.NEL.NE-TJB-7520-173,1,5,5,264.81,64.81,10/11/2023,10/11/2023
GBPPBC,CNF  TECO,62802385,72FC,0010,NEL-E0-2,TJB-7525-171: Replace JB and fix to brac,Replace JB TJB-7525-171 and fix lugs bro,GB.NEL.NE-TJB-7525-171,1,5,5,264.81,264.81,10/11/2023,10/11/2023
GBMHB0,TECO,62821165,72FC,0010,NEL-I0-2,PT-02013: Replace gland,Replace PT-02013 Ex Fail braiding showin,GB.NEL.NE-PT-02013,1,4,0,171.07,0,10/11/2023,10/11/2023
GBDBBG,CNF  PRT  TECO,62459161,72FC,0005,NEL-L1-2,Removing insulation for L-8362-5Y-15W,Replace L-8362-5Y-15W Trace Heating Tape,GB.NEL.NE-L-8362-5Y-J08,3,180,0,"13,651.21","1,256.01",10/24/2023,10/12/2023
GBDBBG,CNF  PRT  TECO,62459161,72FC,0010,NEL-E0-2,Replace L-8362-5Y-15W Trace Heating Tape,Replace L-8362-5Y-15W Trace Heating Tape,GB.NEL.NE-L-8362-5Y-J08,1,10,3,"13,651.21","1,256.01",10/24/2023,10/12/2023
GBDBBG,CNF  PRT  TECO,62459161,72FC,0020,NEL-L1-2,Install insulation for L-8362-5Y-15W,Replace L-8362-5Y-15W Trace Heating Tape,GB.NEL.NE-L-8362-5Y-J08,3,180,0,"13,651.21","1,256.01",10/24/2023,10/12/2023
R_CPS_RFC,CNF  TECO,62659335,72FP,0010,NEL-E0-2,(2) PM-4005 HV MOTOR CHECKS,(2) PM-4005 HV MOTOR CHECKS,GB.NEL.NE-PM-4005,2,1,1,40,40,10/12/2023,10/12/2023
TPGBTLAC,CNF  TECO,62729749,72FP,0005,NEL-ZF-S,(4) BRIDLES INSPECTION,(4) RAD V-2021 BRIDLES INSPECTION,GB.NEL.NE-V-2021,2,40,40,0.41,0.41,10/17/2023,10/12/2023
TPGBTLAC,DLT  TECO,62729749,72FP,0010,NEL-S1-2,(4) ERECT SCAFFOLD,(4) RAD V-2021 BRIDLES INSPECTION,GB.NEL.NE-V-2021,3,90,0,0.41,0.41,10/17/2023,10/12/2023
TPGBTLAC,CNF  ICHA QMDA TECO,62729749,72FP,0020,NEL-ZF-S,(4) BRIDLES INS. MIN ASSURANCE TASK,(4) RAD V-2021 BRIDLES INSPECTION,GB.NEL.NE-V-2021,1,1,1,0.41,0.41,10/17/2023,10/12/2023
TPGBTLAC,DLT  TECO,62729749,72FP,0030,NEL-S1-2,(4) DESTRUCT SCAFFOLD,(4) RAD V-2021 BRIDLES INSPECTION,GB.NEL.NE-V-2021,1,30,0,0.41,0.41,10/17/2023,10/12/2023
R_CPS_RFC,CNF  TECO,62729951,72FP,0010,NEL-ZF-S,(W) AVT SUPPORT,(W) AVT SUPPORT,GB.NEL.A0102888,1,5,5,0.05,0.05,10/12/2023,10/12/2023
R_CPS_RFC,CNF  PRT  TECO,62738804,72FP,0010,NEL-E0-2,(2) Motor / Starter Checks,"(2,4) KM-8905 Motor/Starter Checks",GB.NEL.NE-KM-8905,1,2,2,80,80,10/12/2023,10/12/2023
